700,564.9628288514199
652,405.293036269451
622,334.54730151495716
617,298.3235164406352
667,300.7991689105543
168,288.98443859974225
0,287.90465687659986
0,290.6329285385602
0,303.4617691431315
655,331.4690696767408
636,368.73073418517055
643,399.64074766568154
644,410.64827757583396
0,402.3632995605833
0,383.1604492532459
750,363.4852154868473
0,349.64667525773757
0,342.64339538652854
545,340.2935027529135
561,339.8425833293314
0,339.93554030166206
0,340.84761113035324
654,343.4310381770982
635,347.74803679438213
0,352.6791537233345
0,356.5884058424444
0,358.31554275380404
728,357.748913353406
764,355.68573589963415
7,353.2398513958365
508,351.2516934207294
511,350.0276774477447
528,349.4468729275896
576,349.24890982653517
0,349.26630263972345
0,349.4758324744242
0,349.90526387981856
0,350.5184129575179
0,351.1786238125054
827,351.70549385751946
798,351.96824897134087
796,351.9454837640524
796,351.7180785588603
852,351.41188728350323
0,351.133650924071
0,350.9365046685688
0,350.82390417292163
0,350.7757536371275
0,350.7730047066655
674,350.80656018556454
790,350.87168231786694
773,350.9585851304609
750,351.0491010966248
726,351.1218850890203
744,351.1614926222787
0,351.16459446715743
0,351.13964093321755
0,351.10112838427784
758,351.06262348111727
927,351.0324011912495
892,351.0130065203502
160,351.0034595326387
630,351.0018018508736
718,351.0063870024436
653,351.01576426503715
0,351.0280358411769
668,351.04064134398305
223,351.0508903488182
0,351.05686660163315
0,351.0580678361917
0,351.0553918554929
0,351.0505436766035
0,351.04526190221975
572,351.0407712627389
751,351.03763645035605
0,351.03592664000513
0,351.0354709298528
0,351.0360282478926
0,351.03732833922095
0,351.03904942027094
0,351.04082018009944
0,351.0422826247621
0,351.0431861744153
666,351.0434539439458
709,351.0431816069231
763,351.04257344725033
802,351.04185433318275
745,351.0412007691249
0,351.0407132397047
0,351.0404249071211
297,351.0403260909923
709,351.04038536906353
698,351.04055994963653
662,351.04079919098433
0,351.04104874535847
935,351.0412590264746
957,351.0413956802131
966,351.04144664142154
635,351.04142189177577
626,351.04134624249457
621,351.04124901962956
609,351.0411552887613
0,351.04108137016397
0,351.04103461813855
0,351.0410155917175
0,351.04102056353514
0,351.041043306765
0,351.0410762241048
0,351.04111137236646
758,351.04114170489794
747,351.0411623365309
0,351.04117133626625
0,351.04116968047583
560,351.0411604041768
552,351.0411473556331
549,351.0411340635037
546,351.0411230552295
552,351.04111567933774
599,351.04111226859084
0,351.0411124265344
0,351.0411152956518
0,351.041119774115
0,351.0411247086581
531,351.04112908388976
173,351.04113218797124
0,351.04113370881055
572,351.04113372739715
765,351.04113261484935
759,351.041130877891
0,351.04112901038565
28,351.0411273929076
567,351.04112625248604
532,351.0411256694668
535,351.0411256087453
0,351.04112595718556
0,351.04112655906556
819,351.0411272484118
813,351.0411278780824
816,351.04112834290163
815,351.0411285923847
795,351.0411286301367
0,351.0411285011367
0,351.04112827213726
0,351.04112801193696
0,351.0411277768115
0,351.0411276032114
642,351.04112750687216
958,351.04112748599596
915,351.04112752623195
804,351.04112760603346
783,351.04112770174066
752,351.0411277920228
726,351.04112786124495
679,351.0411279012831
656,351.0411279115384
648,351.04112789735933
531,351.04112786751637
0,351.041127831551
0,351.0411277976795
0,351.04112777158286
0,351.04112775606245
679,351.0411277513272
679,351.0411277556324
0,351.0411277660519
0,351.04112777924524
0,351.04112779212886
785,351.0411278023764
743,351.04112780869184
598,351.04112781083194
580,351.04112780941216
576,351.0411278055781
645,351.04112780064696
8,351.0411277958065
0,351.0411277919245
0,351.04112778947314
0,351.04112778854847
0,351.0411277889494
691,351.04112779028554
687,351.0411277920898
685,351.04112779391846
683,351.0411277954261
0,351.0411277964082
0,351.04112779680753
974,351.04112779669117
883,351.0411277962074
588,351.04112779553697
637,351.0411277948504
0,351.04112779427817
776,351.04112779389715
0,351.0411277937303
0,351.04112779375623
0,351.04112779392386
0,351.0411277941684
505,351.0411277944264
738,351.04112779464685
729,351.0411277947977
654,351.0411277948677
683,351.04112779486337
731,351.04112779480374
753,351.0411277947135
771,351.0411277946168
539,351.0411277945331
0,351.0411277944747
0,351.041127794446
0,351.0411277944452
0,351.04112779446564
0,351.04112779449844
0,351.04112779453465
680,351.04112779456665
650,351.04112779458956
663,351.0411277946014
0,351.0411277946025
0,351.04112779459535
0,351.04112779458336
728,351.04112779456983
735,351.04112779455767
0,351.0411277945488
1008,351.0411277945441
998,351.0411277945433
394,351.0411277945457
0,351.04112779455005
0,351.04112779455505
0,351.0411277945597
596,351.0411277945632
678,351.04112779456506
787,351.0411277945655
0,351.04112779456466
0,351.04112779456307
650,351.0411277945612
649,351.0411277945595
665,351.0411277945581
77,351.0411277945574
0,351.04112779455716
0,351.04112779455744
0,351.041127794558
749,351.0411277945587
948,351.0411277945594
691,351.0411277945599
697,351.04112779456017
753,351.0411277945603
24,351.04112779456017
0,351.04112779456
0,351.0411277945597
0,351.0411277945595
0,351.04112779455926
217,351.04112779455915
0,351.0411277945591
0,351.04112779455915
812,351.0411277945592
846,351.0411277945593
539,351.04112779455943
0,351.0411277945595
0,351.04112779455954
0,351.04112779455954
659,351.04112779455954
661,351.0411277945595
656,351.0411277945595
0,351.04112779455943
0,351.04112779455943
0,351.0411277945594
0,351.0411277945594
0,351.0411277945594
0,351.0411277945594
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
902,351.04112779455943
818,351.04112779455943
847,351.04112779455943
0,351.04112779455943
0,351.04112779455943
1046,351.04112779455943
807,351.04112779455943
771,351.04112779455943
719,351.04112779455943
665,351.04112779455943
60,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
445,351.04112779455943
745,351.04112779455943
901,351.04112779455943
926,351.04112779455943
947,351.04112779455943
0,351.04112779455943
0,351.04112779455943
592,351.04112779455943
618,351.04112779455943
656,351.04112779455943
713,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
694,351.04112779455943
692,351.04112779455943
644,351.04112779455943
0,351.04112779455943
0,351.04112779455943
950,351.04112779455943
304,351.04112779455943
686,351.04112779455943
674,351.04112779455943
756,351.04112779455943
524,351.04112779455943
780,351.04112779455943
27,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
671,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
999,351.04112779455943
995,351.04112779455943
964,351.04112779455943
0,351.04112779455943
0,351.04112779455943
68,351.04112779455943
704,351.04112779455943
702,351.04112779455943
697,351.04112779455943
766,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
586,351.04112779455943
750,351.04112779455943
686,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
807,351.04112779455943
870,351.04112779455943
713,351.04112779455943
698,351.04112779455943
696,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
590,351.04112779455943
778,351.04112779455943
843,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
675,351.04112779455943
661,351.04112779455943
653,351.04112779455943
0,351.04112779455943
0,351.04112779455943
816,351.04112779455943
819,351.04112779455943
803,351.04112779455943
830,351.04112779455943
162,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
425,351.04112779455943
670,351.04112779455943
868,351.04112779455943
822,351.04112779455943
837,351.04112779455943
0,351.04112779455943
431,351.04112779455943
903,351.04112779455943
261,351.04112779455943
613,351.04112779455943
0,351.04112779455943
742,351.04112779455943
0,351.04112779455943
837,351.04112779455943
858,351.04112779455943
826,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
590,351.04112779455943
552,351.04112779455943
367,351.04112779455943
506,351.04112779455943
514,351.04112779455943
533,351.04112779455943
580,351.04112779455943
646,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
565,351.04112779455943
377,351.04112779455943
485,351.04112779455943
0,351.04112779455943
0,351.04112779455943
727,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
112,351.04112779455943
557,351.04112779455943
582,351.04112779455943
0,351.04112779455943
0,351.04112779455943
398,351.04112779455943
766,351.04112779455943
753,351.04112779455943
776,351.04112779455943
843,351.04112779455943
841,351.04112779455943
0,351.04112779455943
570,351.04112779455943
671,351.04112779455943
381,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
666,351.04112779455943
648,351.04112779455943
639,351.04112779455943
445,351.04112779455943
75,351.04112779455943
0,351.04112779455943
0,351.04112779455943
576,351.04112779455943
583,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
592,351.04112779455943
827,351.04112779455943
611,351.04112779455943
127,351.04112779455943
0,351.04112779455943
806,351.04112779455943
734,351.04112779455943
648,351.04112779455943
636,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
921,351.04112779455943
864,351.04112779455943
793,351.04112779455943
754,351.04112779455943
715,351.04112779455943
644,351.04112779455943
623,351.04112779455943
91,351.04112779455943
0,351.04112779455943
478,351.04112779455943
649,351.04112779455943
695,351.04112779455943
105,351.04112779455943
0,351.04112779455943
369,351.04112779455943
729,351.04112779455943
0,351.04112779455943
0,351.04112779455943
496,351.04112779455943
883,351.04112779455943
860,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
0,351.04112779455943
